label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127
Roof_Shape,0.000000,0.000000,0.000000,0.315453,-0.143713,0.077185,0.479420,-0.479326,0.088575,0.579450,-0.697824,0.068462,0.677572,-0.874643,0.040819,0.435168,-0.936857,0.031147,0.692286,-1.261490,-0.046098,0.852450,-1.496374,-0.107393,0.977812,-1.703106,-0.151593,0.386177,-0.919727,-0.070502,0.696620,-1.308174,-0.148684,0.882971,-1.577757,-0.215604,1.034132,-1.832595,-0.261570,0.354984,-0.819813,-0.170550,0.660515,-1.170057,-0.240481,0.839704,-1.399138,-0.287995,0.978146,-1.628190,-0.320934,0.347748,-0.647703,-0.265571,0.558211,-0.889347,-0.316234,0.679028,-1.062727,-0.332656,0.776337,-1.231489,-0.345419,1.000000,0.000000,0.000000,0.000000,-0.317866,-0.161578,0.076991,-0.477444,-0.471894,0.092052,-0.572037,-0.688553,0.079534,-0.690682,-0.838068,0.059463,-0.457814,-0.863358,0.087848,-0.668620,-1.198264,0.040002,-0.810611,-1.431772,-0.003165,-0.924987,-1.648111,-0.038507,-0.421376,-0.906880,0.003333,-0.680319,-1.284730,-0.059655,-0.833881,-1.546885,-0.116241,-0.963069,-1.801196,-0.158150,-0.393910,-0.861731,-0.082328,-0.646136,-1.239342,-0.144963,-0.794522,-1.487570,-0.183431,-0.913459,-1.718084,-0.210811,-0.387624,-0.747687,-0.163071,-0.558548,-1.043278,-0.222041,-0.673642,-1.246676,-0.252298,-0.773171,-1.449250,-0.276371,1.000000
Roof_Shape,0.000000,0.000000,0.000000,0.322364,-0.100421,0.070237,0.506507,-0.429483,0.085883,0.609011,-0.651100,0.071008,0.714999,-0.830848,0.048481,0.507658,-0.879926,0.051133,0.757580,-1.176425,-0.012872,0.920958,-1.403069,-0.068146,1.046735,-1.609923,-0.110586,0.462662,-0.885316,-0.046479,0.763313,-1.243354,-0.111336,0.949876,-1.507052,-0.174738,1.104228,-1.764489,-0.220984,0.420932,-0.814258,-0.144422,0.721343,-1.137186,-0.207834,0.901359,-1.354723,-0.253964,1.044416,-1.576410,-0.287678,0.390410,-0.675597,-0.238248,0.596236,-0.895639,-0.286721,0.719395,-1.045331,-0.302340,0.822053,-1.189809,-0.315219,1.000000,0.000000,0.000000,0.000000,-0.338820,-0.127994,0.062553,-0.506581,-0.434481,0.077367,-0.605939,-0.653075,0.067262,-0.719100,-0.796881,0.049979,-0.498142,-0.836932,0.086170,-0.710528,-1.150112,0.030993,-0.855034,-1.373899,-0.017746,-0.967424,-1.587981,-0.056058,-0.452687,-0.891635,0.007776,-0.715879,-1.240988,-0.059136,-0.870499,-1.501963,-0.117131,-0.999979,-1.761757,-0.158597,-0.410421,-0.859840,-0.074968,-0.673231,-1.201689,-0.146610,-0.821924,-1.433253,-0.187385,-0.941384,-1.654596,-0.213393,-0.383539,-0.759377,-0.154392,-0.562626,-1.021415,-0.223246,-0.679156,-1.209703,-0.256781,-0.781764,-1.400308,-0.280925,1.000000
Roof_Shape,0.000000,0.000000,0.000000,0.312033,-0.102103,0.060884,0.491933,-0.410081,0.070473,0.593672,-0.632689,0.050322,0.693341,-0.838140,0.024371,0.516057,-0.864335,0.052368,0.759661,-1.175300,-0.018344,0.918938,-1.405459,-0.079491,1.043072,-1.614154,-0.124032,0.467079,-0.883270,-0.040875,0.758894,-1.232262,-0.109662,0.943008,-1.499476,-0.175622,1.097481,-1.754464,-0.222714,0.418071,-0.830767,-0.136908,0.720507,-1.150132,-0.203156,0.897860,-1.372342,-0.250794,1.041435,-1.594370,-0.284303,0.377753,-0.709491,-0.229990,0.595156,-0.903516,-0.282393,0.723904,-1.057572,-0.301415,0.831737,-1.213383,-0.314849,1.000000,0.000000,0.000000,0.000000,-0.330709,-0.107571,0.047167,-0.506534,-0.410861,0.052805,-0.608907,-0.630051,0.034171,-0.729744,-0.781536,0.009881,-0.506542,-0.834079,0.074736,-0.722459,-1.142955,0.013430,-0.871708,-1.368191,-0.041378,-0.990283,-1.583223,-0.084058,-0.467926,-0.883767,-0.000689,-0.733993,-1.231275,-0.074297,-0.892212,-1.489503,-0.141088,-1.029819,-1.749717,-0.188543,-0.431480,-0.853452,-0.081617,-0.692035,-1.184041,-0.158023,-0.847383,-1.422604,-0.207680,-0.974036,-1.646390,-0.239068,-0.409249,-0.757845,-0.160715,-0.592163,-1.021083,-0.224486,-0.712569,-1.201944,-0.257083,-0.818054,-1.380840,-0.281759,1.000000
Roof_Shape,0.000000,0.000000,0.000000,0.308174,-0.092175,0.041971,0.483182,-0.398086,0.045912,0.579723,-0.621039,0.025343,0.681829,-0.806992,-0.000644,0.504445,-0.877562,0.032126,0.743094,-1.166765,-0.040539,0.900964,-1.387466,-0.103494,1.020734,-1.590301,-0.150075,0.453515,-0.889742,-0.051798,0.739264,-1.212530,-0.122102,0.921273,-1.464900,-0.191956,1.076441,-1.712191,-0.241472,0.401243,-0.822653,-0.138571,0.695103,-1.108990,-0.212762,0.872357,-1.313339,-0.268087,1.016681,-1.521049,-0.305594,0.355228,-0.679180,-0.222707,0.555130,-0.820454,-0.284696,0.673176,-0.927577,-0.306904,0.772799,-1.035833,-0.320659,1.000000,0.000000,0.000000,0.000000,-0.345227,-0.096041,0.051690,-0.532747,-0.392441,0.057670,-0.645402,-0.617276,0.039023,-0.768239,-0.766454,0.015397,-0.527106,-0.822388,0.073336,-0.744976,-1.136636,0.006859,-0.898357,-1.367161,-0.049414,-1.020651,-1.583486,-0.090488,-0.484428,-0.874814,-0.005450,-0.747746,-1.228160,-0.083146,-0.912867,-1.506531,-0.145016,-1.055266,-1.772063,-0.186747,-0.446825,-0.848481,-0.089756,-0.709355,-1.172229,-0.166486,-0.868678,-1.404230,-0.204699,-0.994734,-1.618322,-0.225630,-0.425471,-0.756239,-0.172679,-0.614813,-1.021999,-0.232557,-0.734950,-1.213240,-0.255420,-0.835308,-1.395877,-0.271172,1.000000
Roof_Shape,0.000000,0.000000,0.000000,0.308572,-0.077951,0.043649,0.475302,-0.386430,0.050748,0.567834,-0.612269,0.031711,0.666484,-0.808868,0.007741,0.511420,-0.855768,0.047599,0.745911,-1.127572,-0.020846,0.901616,-1.350054,-0.083487,1.020445,-1.556755,-0.130936,0.461207,-0.886501,-0.037478,0.742030,-1.207396,-0.103592,0.920708,-1.464480,-0.169957,1.070740,-1.715501,-0.218454,0.406577,-0.842570,-0.127238,0.693649,-1.123680,-0.196078,0.867863,-1.331818,-0.245455,1.008153,-1.543938,-0.279921,0.356804,-0.725561,-0.215540,0.559672,-0.890775,-0.272075,0.680741,-1.024606,-0.291764,0.783019,-1.158195,-0.305221,1.000000,0.000000,0.000000,0.000000,-0.339798,-0.087227,0.039973,-0.522141,-0.391278,0.042289,-0.630049,-0.617290,0.020981,-0.752969,-0.754148,-0.004910,-0.529198,-0.818689,0.074379,-0.739166,-1.133388,0.010198,-0.889305,-1.362674,-0.046922,-1.009875,-1.580083,-0.089274,-0.484259,-0.874923,0.001755,-0.742382,-1.219237,-0.074202,-0.902302,-1.492282,-0.138498,-1.041776,-1.757890,-0.182115,-0.443149,-0.852053,-0.077699,-0.701997,-1.171313,-0.152574,-0.858655,-1.400856,-0.192621,-0.982343,-1.611425,-0.214825,-0.419706,-0.764975,-0.157251,-0.608639,-1.024268,-0.211606,-0.728787,-1.211668,-0.232560,-0.829620,-1.392838,-0.247706,1.000000
Roof_Shape,0.000000,0.000000,0.000000,0.308591,-0.085310,0.063598,0.478214,-0.396463,0.078125,0.581579,-0.610703,0.063684,0.688745,-0.786369,0.042801,0.496954,-0.865090,0.059612,0.733450,-1.108009,-0.003422,0.889731,-1.320935,-0.061995,1.008210,-1.524911,-0.108498,0.451242,-0.891819,-0.032258,0.736447,-1.180124,-0.097285,0.914944,-1.423539,-0.159623,1.061023,-1.672055,-0.206012,0.406830,-0.835678,-0.126424,0.698529,-1.108882,-0.190962,0.868595,-1.307482,-0.230586,1.003501,-1.517590,-0.258849,0.370302,-0.701598,-0.217826,0.580415,-0.899604,-0.269102,0.704395,-1.052728,-0.284315,0.809256,-1.202989,-0.295560,1.000000,0.000000,0.000000,0.000000,-0.351746,-0.061023,0.035352,-0.536293,-0.372664,0.041462,-0.650922,-0.604016,0.025287,-0.782991,-0.766305,0.005191,-0.539562,-0.806862,0.076186,-0.761105,-1.125765,0.012999,-0.917435,-1.361204,-0.042146,-1.040488,-1.587127,-0.083713,-0.496922,-0.867773,0.006277,-0.771944,-1.215049,-0.070304,-0.939816,-1.483597,-0.135681,-1.082963,-1.754758,-0.180248,-0.458098,-0.849044,-0.071703,-0.730719,-1.175765,-0.151836,-0.895470,-1.414420,-0.198865,-1.024847,-1.641564,-0.225452,-0.437613,-0.762027,-0.149696,-0.637045,-1.025862,-0.214724,-0.766333,-1.214885,-0.246107,-0.874884,-1.400792,-0.267990,1.000000
Roof_Shape,0.000000,0.000000,0.000000,0.323011,-0.079922,0.069557,0.496587,-0.386681,0.089196,0.600178,-0.603692,0.076563,0.706513,-0.781023,0.057230,0.508297,-0.855067,0.076882,0.754502,-1.094358,0.014653,0.920475,-1.302293,-0.045233,1.046812,-1.504318,-0.092375,0.463704,-0.885764,-0.020013,0.760196,-1.157819,-0.085237,0.946486,-1.400051,-0.151142,1.099678,-1.652317,-0.199693,0.422124,-0.834609,-0.120323,0.722683,-1.092929,-0.185228,0.902043,-1.296430,-0.231455,1.043824,-1.514810,-0.263855,0.390153,-0.705403,-0.218024,0.614909,-0.896688,-0.268721,0.746798,-1.042381,-0.286216,0.854847,-1.185456,-0.299353,1.000000,0.000000,0.000000,0.000000,-0.341310,-0.071742,0.030126,-0.535058,-0.377015,0.031479,-0.650554,-0.608233,0.010131,-0.776211,-0.749606,-0.016132,-0.553039,-0.799318,0.072617,-0.766806,-1.105360,0.005799,-0.919934,-1.333054,-0.055402,-1.041842,-1.551813,-0.101106,-0.507211,-0.861820,0.001581,-0.768872,-1.204059,-0.076968,-0.936440,-1.481479,-0.147058,-1.082596,-1.755228,-0.194613,-0.458621,-0.843244,-0.077845,-0.725130,-1.154327,-0.157537,-0.887214,-1.392479,-0.204371,-1.015096,-1.615757,-0.230792,-0.421649,-0.755836,-0.158260,-0.617503,-1.005712,-0.219032,-0.745045,-1.192857,-0.245114,-0.851477,-1.376737,-0.263678,1.000000
Roof_Shape,0.000000,0.000000,0.000000,0.351056,-0.045306,0.051238,0.546989,-0.335114,0.052359,0.660083,-0.546340,0.024122,0.774894,-0.715842,-0.013888,0.576923,-0.836381,0.027341,0.840663,-1.077704,-0.054832,1.018089,-1.283719,-0.127933,1.154597,-1.485131,-0.185222,0.515660,-0.853612,-0.073758,0.835015,-1.119476,-0.156824,1.038148,-1.358906,-0.241719,1.207668,-1.612954,-0.304257,0.447951,-0.775338,-0.176501,0.762576,-1.007045,-0.260248,0.956101,-1.189560,-0.325280,1.115960,-1.391123,-0.373019,0.382485,-0.611029,-0.276300,0.588573,-0.729199,-0.349860,0.723133,-0.822837,-0.380676,0.843234,-0.916524,-0.403568,1.000000,0.000000,0.000000,0.000000,-0.343752,-0.070065,0.033459,-0.550024,-0.345016,0.031872,-0.674676,-0.565582,0.007347,-0.799905,-0.715928,-0.021715,-0.564366,-0.799138,0.068082,-0.790683,-1.088969,-0.001730,-0.951529,-1.309212,-0.065445,-1.080577,-1.521024,-0.112754,-0.518749,-0.854909,-0.005550,-0.793240,-1.173698,-0.082752,-0.968781,-1.442638,-0.151336,-1.120861,-1.704635,-0.198989,-0.472213,-0.828361,-0.087030,-0.748751,-1.110081,-0.165193,-0.918686,-1.330679,-0.209359,-1.053901,-1.536602,-0.234830,-0.435727,-0.730699,-0.169167,-0.639633,-0.970116,-0.230150,-0.770671,-1.151886,-0.254990,-0.883663,-1.330335,-0.272325,1.000000
Roof_Shape,0.000000,0.000000,0.000000,0.370259,-0.073060,0.093763,0.585188,-0.375680,0.114930,0.712502,-0.587668,0.098096,0.838815,-0.766285,0.069659,0.589844,-0.827346,0.065561,0.885625,-1.068213,-0.005184,1.075850,-1.285643,-0.068957,1.219943,-1.499502,-0.118945,0.540281,-0.839910,-0.051467,0.889933,-1.124781,-0.122997,1.107958,-1.385584,-0.197590,1.282254,-1.655419,-0.253230,0.490208,-0.763660,-0.167096,0.838208,-1.035433,-0.235155,1.048240,-1.238402,-0.288977,1.214828,-1.457901,-0.330538,0.447330,-0.608246,-0.276828,0.679304,-0.785236,-0.335085,0.826981,-0.908243,-0.356909,0.950989,-1.023986,-0.374558,1.000000,0.000000,0.000000,0.000000,-0.362259,-0.013966,0.025706,-0.575352,-0.294581,0.021404,-0.705025,-0.513579,-0.004710,-0.833578,-0.659104,-0.036703,-0.616940,-0.760786,0.048606,-0.856461,-1.059802,-0.028809,-1.025793,-1.290884,-0.094896,-1.160792,-1.518755,-0.142985,-0.561867,-0.826893,-0.023521,-0.852305,-1.152821,-0.110638,-1.040070,-1.427421,-0.184223,-1.202290,-1.703332,-0.234200,-0.498304,-0.805813,-0.103022,-0.786323,-1.075163,-0.189704,-0.966107,-1.289250,-0.237652,-1.107635,-1.499550,-0.264692,-0.443056,-0.702961,-0.183652,-0.654977,-0.932833,-0.250973,-0.794527,-1.111988,-0.279178,-0.911655,-1.294508,-0.298507,1.000000
Roof_Shape,0.000000,0.000000,0.000000,0.367474,-0.029440,0.083055,0.578719,-0.318855,0.094136,0.706127,-0.523575,0.071096,0.833282,-0.687104,0.037656,0.595477,-0.836287,0.036736,0.894319,-1.050943,-0.038847,1.078891,-1.248243,-0.104105,1.214622,-1.456230,-0.155274,0.538821,-0.839000,-0.075832,0.897875,-1.095975,-0.150652,1.112718,-1.337370,-0.224580,1.282941,-1.596973,-0.279930,0.482541,-0.742756,-0.185905,0.839460,-0.972827,-0.261054,1.049050,-1.154146,-0.318018,1.217710,-1.362595,-0.361541,0.433666,-0.558558,-0.289592,0.655678,-0.689675,-0.355782,0.794566,-0.793937,-0.379643,0.914291,-0.897365,-0.397922,1.000000,0.000000,0.000000,0.000000,-0.371544,-0.001976,0.030756,-0.586684,-0.258579,0.028406,-0.727308,-0.461911,0.002175,-0.870111,-0.618068,-0.029187,-0.617827,-0.745162,0.077213,-0.874888,-1.003194,0.009346,-1.059166,-1.210708,-0.053791,-1.206110,-1.418804,-0.102111,-0.576156,-0.817325,0.004995,-0.890595,-1.102098,-0.073957,-1.087845,-1.345655,-0.146748,-1.255508,-1.600038,-0.198886,-0.530387,-0.792538,-0.075816,-0.845066,-1.041328,-0.156652,-1.039633,-1.232247,-0.206314,-1.192321,-1.419871,-0.236893,-0.497081,-0.679441,-0.157465,-0.727824,-0.889530,-0.220834,-0.879201,-1.051687,-0.250676,-1.009259,-1.220116,-0.273116,1.000000
Roof_Shape,0.000000,0.000000,0.000000,0.373882,-0.023891,0.093641,0.594697,-0.303350,0.109770,0.728355,-0.506842,0.087702,0.862963,-0.673716,0.055419,0.626745,-0.801770,0.061344,0.927258,-1.031227,-0.010819,1.118580,-1.237980,-0.074522,1.262150,-1.451054,-0.124552,0.564344,-0.823429,-0.058994,0.929646,-1.072360,-0.133726,1.148932,-1.318570,-0.206394,1.324381,-1.585513,-0.260801,0.502478,-0.751139,-0.178223,0.867768,-0.959031,-0.248693,1.083722,-1.137016,-0.298793,1.256040,-1.342717,-0.337881,0.448343,-0.593100,-0.291926,0.699846,-0.726109,-0.347775,0.856646,-0.828378,-0.365013,0.990355,-0.934988,-0.380432,1.000000,0.000000,0.000000,0.000000,-0.378336,0.028837,0.032565,-0.609160,-0.243275,0.030600,-0.753373,-0.449041,0.003911,-0.899108,-0.591871,-0.028068,-0.670469,-0.701819,0.065973,-0.932874,-0.984245,-0.009008,-1.115094,-1.203563,-0.074811,-1.259894,-1.428730,-0.123398,-0.621268,-0.783529,-0.010444,-0.937548,-1.083842,-0.099014,-1.137044,-1.346360,-0.176137,-1.306991,-1.621824,-0.228282,-0.560210,-0.777319,-0.094547,-0.871529,-1.030425,-0.183587,-1.062694,-1.236966,-0.236042,-1.211850,-1.444303,-0.265218,-0.506618,-0.688650,-0.179151,-0.741994,-0.899784,-0.245113,-0.896574,-1.056893,-0.273342,-1.024807,-1.218296,-0.292887,1.000000
Roof_Shape,0.000000,0.000000,0.000000,0.369410,-0.005662,0.085508,0.582355,-0.276977,0.093595,0.714662,-0.468725,0.063671,0.850856,-0.628047,0.022607,0.627197,-0.792732,0.051721,0.920210,-0.997555,-0.029180,1.108484,-1.185799,-0.100713,1.255702,-1.386078,-0.156997,0.564469,-0.822588,-0.068728,0.920110,-1.045899,-0.153735,1.135522,-1.283915,-0.235222,1.314900,-1.549466,-0.295775,0.499042,-0.755067,-0.188651,0.858461,-0.949852,-0.269377,1.064656,-1.124798,-0.323878,1.234726,-1.335848,-0.364730,0.438105,-0.597020,-0.303536,0.686153,-0.725953,-0.370923,0.840895,-0.829035,-0.393764,0.978423,-0.936841,-0.411403,1.000000,0.000000,0.000000,0.000000,-0.380573,0.024642,0.028957,-0.613739,-0.253460,0.024689,-0.756057,-0.462361,-0.004375,-0.901133,-0.573461,-0.039880,-0.689149,-0.680540,0.069685,-0.936098,-0.979414,-0.008807,-1.111710,-1.212646,-0.079409,-1.251642,-1.450395,-0.130150,-0.631877,-0.775044,-0.006127,-0.920695,-1.078319,-0.095456,-1.118887,-1.354108,-0.171554,-1.289761,-1.640610,-0.221433,-0.560558,-0.779014,-0.090877,-0.861122,-1.041186,-0.177109,-1.049019,-1.256531,-0.219779,-1.194503,-1.476914,-0.241418,-0.495728,-0.696473,-0.177731,-0.724682,-0.901101,-0.239064,-0.875274,-1.068752,-0.258110,-0.996474,-1.246116,-0.270051,1.000000
Roof_Shape,0.000000,0.000000,0.000000,0.370611,-0.011017,0.103240,0.595873,-0.295809,0.126149,0.746574,-0.490207,0.108025,0.882581,-0.659637,0.078937,0.638825,-0.772239,0.077140,0.932332,-0.993699,0.006584,1.127437,-1.188471,-0.057667,1.277986,-1.391573,-0.108477,0.580830,-0.812583,-0.048438,0.934210,-1.051566,-0.120549,1.158729,-1.294336,-0.192454,1.340027,-1.554695,-0.246684,0.518618,-0.757216,-0.173305,0.877581,-0.957923,-0.240360,1.091337,-1.134643,-0.289494,1.264392,-1.339167,-0.328351,0.463464,-0.609793,-0.292645,0.720972,-0.738550,-0.349544,0.878001,-0.846536,-0.369216,1.011675,-0.958980,-0.385732,1.000000,0.000000,0.000000,0.000000,-0.383347,0.043455,0.025813,-0.621000,-0.244300,0.023471,-0.761648,-0.452353,-0.002910,-0.906685,-0.563280,-0.035132,-0.686413,-0.684033,0.066228,-0.935719,-0.986330,-0.009308,-1.113046,-1.216243,-0.077065,-1.253572,-1.449986,-0.125268,-0.628094,-0.778101,-0.007561,-0.926323,-1.083697,-0.093962,-1.127393,-1.350634,-0.167800,-1.295491,-1.626441,-0.215442,-0.555642,-0.779492,-0.090186,-0.866342,-1.041873,-0.174592,-1.057794,-1.248461,-0.215559,-1.202899,-1.459807,-0.235312,-0.491778,-0.689789,-0.175139,-0.732876,-0.894770,-0.235224,-0.887713,-1.063252,-0.252834,-1.010622,-1.241931,-0.262879,1.000000
Roof_Shape,0.000000,0.000000,0.000000,0.362896,0.004791,0.088260,0.589628,-0.290289,0.112145,0.728900,-0.489582,0.099229,0.858976,-0.638945,0.077088,0.659247,-0.749083,0.078025,0.936130,-0.971388,0.013099,1.124326,-1.159468,-0.048253,1.270160,-1.351254,-0.097819,0.601498,-0.798047,-0.036330,0.936385,-1.035118,-0.101636,1.152329,-1.254197,-0.171836,1.330613,-1.482234,-0.225349,0.530611,-0.764697,-0.151381,0.871818,-0.962542,-0.219960,1.080848,-1.125672,-0.272112,1.254285,-1.311120,-0.311857,0.458153,-0.645553,-0.261186,0.700245,-0.737739,-0.320807,0.846512,-0.808384,-0.340504,0.971333,-0.886565,-0.355749,1.000000,0.000000,0.000000,0.000000,-0.362987,0.030827,0.024552,-0.610492,-0.251794,0.026083,-0.751320,-0.462881,0.003327,-0.890608,-0.586557,-0.024730,-0.685807,-0.678751,0.072709,-0.931720,-0.986954,-0.003611,-1.110626,-1.217985,-0.071379,-1.250997,-1.446678,-0.120012,-0.634615,-0.772819,-0.003867,-0.920996,-1.103159,-0.090993,-1.118902,-1.382925,-0.164839,-1.286701,-1.662120,-0.211350,-0.564189,-0.785506,-0.091026,-0.863815,-1.068567,-0.177443,-1.054235,-1.286629,-0.222673,-1.202819,-1.503829,-0.244978,-0.492470,-0.718184,-0.181207,-0.728007,-0.931341,-0.248100,-0.885897,-1.104257,-0.272640,-1.012049,-1.283430,-0.286874,1.000000
Roof_Shape,0.000000,0.000000,0.000000,0.378388,-0.003572,0.127386,0.614174,-0.303950,0.169756,0.771932,-0.509897,0.165788,0.915162,-0.676476,0.151980,0.689244,-0.708784,0.130227,0.982165,-0.969066,0.079408,1.174099,-1.181514,0.030852,1.323785,-1.391381,-0.010036,0.637709,-0.770275,-0.001814,0.988745,-1.041032,-0.065468,1.210895,-1.282675,-0.127283,1.388489,-1.526230,-0.172474,0.573607,-0.761920,-0.134389,0.938751,-1.000295,-0.197975,1.156360,-1.190811,-0.240656,1.332780,-1.401148,-0.272043,0.510153,-0.675681,-0.259487,0.797278,-0.833310,-0.311761,0.970338,-0.959887,-0.328453,1.113541,-1.093889,-0.341922,1.000000,0.000000,0.000000,0.000000,-0.355101,0.039374,0.016287,-0.611501,-0.250325,0.016596,-0.751689,-0.475118,-0.005577,-0.891656,-0.586463,-0.032885,-0.697876,-0.666592,0.063438,-0.943571,-0.976179,-0.013738,-1.119275,-1.206298,-0.083538,-1.259176,-1.438386,-0.133805,-0.644470,-0.764558,-0.010439,-0.934398,-1.083396,-0.094508,-1.133746,-1.356961,-0.169259,-1.300153,-1.630940,-0.216636,-0.567639,-0.786246,-0.095195,-0.863851,-1.072212,-0.177482,-1.053674,-1.304531,-0.223249,-1.205709,-1.535707,-0.247100,-0.485622,-0.734273,-0.183832,-0.721058,-0.946324,-0.244519,-0.875653,-1.112473,-0.264532,-1.000650,-1.281699,-0.276353,1.000000
Roof_Shape,0.000000,0.000000,0.000000,0.362665,0.009864,0.094705,0.613331,-0.289904,0.122332,0.772181,-0.501607,0.111204,0.909688,-0.650136,0.089972,0.734740,-0.672807,0.090220,1.014054,-0.953334,0.026142,1.201578,-1.177548,-0.036523,1.348660,-1.391660,-0.087273,0.680327,-0.732338,-0.028939,1.010278,-1.040281,-0.094882,1.223918,-1.304640,-0.167492,1.401746,-1.563124,-0.223419,0.600920,-0.744667,-0.148947,0.937974,-1.008780,-0.212112,1.144581,-1.194059,-0.260932,1.318229,-1.389805,-0.301081,0.506925,-0.695332,-0.264126,0.745383,-0.823700,-0.317612,0.900387,-0.916231,-0.335877,1.039142,-1.009802,-0.352375,1.000000,0.000000,0.000000,0.000000,-0.361141,0.039128,0.031345,-0.605978,-0.254694,0.038764,-0.749217,-0.470166,0.020729,-0.894416,-0.574570,-0.003846,-0.690875,-0.667800,0.086062,-0.937238,-0.967467,0.016087,-1.114941,-1.189514,-0.048538,-1.256956,-1.413353,-0.096100,-0.642031,-0.766634,0.008328,-0.931555,-1.085268,-0.076364,-1.127716,-1.354349,-0.151134,-1.297969,-1.626431,-0.198903,-0.574824,-0.784715,-0.079609,-0.873156,-1.077324,-0.166093,-1.060235,-1.301490,-0.214372,-1.211786,-1.521480,-0.238681,-0.510239,-0.726703,-0.169494,-0.750410,-0.943697,-0.233020,-0.903723,-1.112951,-0.256138,-1.027551,-1.284664,-0.270610,1.000000
Roof_Shape,0.000000,0.000000,0.000000,0.371049,0.004683,0.108344,0.598820,-0.284048,0.134927,0.743943,-0.484866,0.119079,0.882067,-0.639527,0.094164,0.684276,-0.722555,0.100594,0.974041,-0.960518,0.037342,1.163768,-1.163087,-0.021846,1.311502,-1.367841,-0.069475,0.630987,-0.775401,-0.024677,0.978632,-1.032873,-0.091621,1.195590,-1.277192,-0.158692,1.369736,-1.529507,-0.210184,0.564732,-0.758927,-0.150740,0.919838,-0.974370,-0.211769,1.129797,-1.157318,-0.254076,1.301057,-1.362328,-0.288789,0.496527,-0.665715,-0.271362,0.760375,-0.793055,-0.320223,0.924298,-0.910853,-0.335543,1.064628,-1.041225,-0.350044,1.000000,0.000000,0.000000,0.000000,-0.367270,0.037542,0.021912,-0.621959,-0.244996,0.023497,-0.770646,-0.456074,0.000535,-0.921271,-0.571910,-0.027084,-0.694473,-0.670091,0.077742,-0.942149,-0.968720,0.003183,-1.121443,-1.193138,-0.064382,-1.263672,-1.420640,-0.112688,-0.642722,-0.766096,0.002349,-0.934814,-1.077246,-0.082629,-1.138103,-1.347412,-0.156018,-1.311960,-1.623163,-0.202123,-0.570879,-0.782635,-0.084477,-0.869833,-1.052199,-0.169047,-1.058869,-1.269042,-0.211863,-1.209062,-1.487957,-0.232072,-0.499054,-0.720264,-0.174847,-0.737727,-0.930983,-0.235439,-0.895227,-1.102481,-0.254216,-1.022169,-1.280246,-0.264826,1.000000
Roof_Shape,0.000000,0.000000,0.000000,0.385230,0.003001,0.114194,0.625053,-0.286780,0.148422,0.778749,-0.484936,0.139980,0.923986,-0.631433,0.122020,0.699206,-0.706420,0.109425,0.995133,-0.948294,0.051579,1.191314,-1.152614,-0.003226,1.341836,-1.354470,-0.047829,0.646105,-0.763084,-0.015860,1.001833,-1.022343,-0.080028,1.227033,-1.260233,-0.146039,1.409178,-1.499609,-0.195210,0.578977,-0.748354,-0.140980,0.945556,-0.966444,-0.204741,1.163870,-1.141031,-0.252387,1.343369,-1.334664,-0.289064,0.508281,-0.659567,-0.259177,0.771724,-0.774570,-0.312643,0.931263,-0.865697,-0.330488,1.066561,-0.965433,-0.345005,1.000000,0.000000,0.000000,0.000000,-0.346801,0.022903,0.015573,-0.600637,-0.259682,0.016511,-0.746376,-0.474475,-0.006545,-0.896161,-0.579025,-0.033565,-0.685434,-0.672151,0.080407,-0.927236,-0.964375,0.007562,-1.101831,-1.185020,-0.061962,-1.241907,-1.409560,-0.112796,-0.638711,-0.769408,0.007724,-0.922301,-1.072477,-0.073572,-1.120516,-1.337186,-0.149373,-1.290119,-1.607825,-0.197851,-0.568421,-0.792901,-0.077084,-0.857865,-1.068373,-0.157202,-1.043800,-1.293802,-0.202500,-1.193683,-1.519793,-0.225683,-0.494130,-0.745079,-0.166440,-0.727359,-0.956831,-0.223251,-0.881299,-1.121714,-0.241449,-1.006380,-1.292097,-0.252076,1.000000
